graph1,graph2,2411,2412,6231
"molecule23","molecule64",39,49,26
"molecule23","molecule55",26,35,19
"molecule23","molecule17",17,20,13
"molecule23","molecule60",10,12,6
"molecule23","molecule37",7,8,7
"molecule23","molecule41",33,40,23
"molecule23","molecule44",11,13,8
"molecule23","molecule61",12,17,12
"molecule23","molecule36",11,13,8
"molecule23","molecule35",12,16,8
"molecule23","molecule20",10,12,6
"molecule23","molecule06",22,26,16
"molecule23","molecule29",20,24,12
"molecule23","molecule46",5,6,3
"molecule23","molecule43",25,30,15
"molecule23","molecule58",16,19,11
"molecule23","molecule01",35,42,21
"molecule23","molecule66",10,12,6
"molecule23","molecule67",12,16,8
"molecule23","molecule11",7,11,10
"molecule23","molecule59",12,14,10
"molecule23","molecule24",2,2,4
"molecule23","molecule08",8,12,14
"molecule23","molecule38",5,6,3
"molecule23","molecule12",35,42,21
"molecule23","molecule28",15,18,9
"molecule23","molecule56",30,38,22
"molecule23","molecule33",12,14,10
"molecule23","molecule27",17,20,13
"molecule23","molecule40",29,37,20
"molecule23","molecule05",15,21,12
"molecule23","molecule42",31,38,19
"molecule15","molecule18",7,10,5
"molecule15","molecule45",6,10,8
"molecule15","molecule25",6,10,10
"molecule15","molecule31",29,36,23
"molecule15","molecule22",5,7,8
"molecule15","molecule16",10,12,6
"molecule15","molecule65",14,18,12
"molecule15","molecule02",22,28,14
"molecule15","molecule32",14,18,14
"molecule15","molecule48",31,41,22
"molecule15","molecule26",7,11,12
"molecule15","molecule19",13,17,10
"molecule15","molecule14",15,18,9
"molecule15","molecule04",15,18,9
"molecule15","molecule63",35,44,25
"molecule15","molecule00",35,42,21
"molecule15","molecule39",22,30,18
"molecule15","molecule50",38,48,24
"molecule15","molecule09",18,23,13
"molecule15","molecule47",26,35,19
"molecule15","molecule21",9,12,11
"molecule15","molecule13",25,30,15
"molecule15","molecule30",24,30,20
"molecule15","molecule52",50,62,34
"molecule15","molecule23",10,14,9
"molecule15","molecule53",19,24,15
"molecule15","molecule62",29,37,20
"molecule15","molecule49",32,42,24
"molecule15","molecule07",12,16,8
"molecule15","molecule34",12,17,15
"molecule15","molecule03",20,24,12
"molecule15","molecule10",13,17,10
"molecule15","molecule51",48,60,30
"molecule15","molecule57",37,48,27
"molecule15","molecule54",17,23,16
"molecule15","molecule64",41,50,25
"molecule15","molecule55",31,41,22
"molecule15","molecule17",12,16,8
"molecule15","molecule60",12,17,13
"molecule15","molecule37",7,11,10
"molecule15","molecule41",39,49,26
"molecule15","molecule44",9,12,9
"molecule15","molecule61",17,24,15
"molecule15","molecule36",10,13,11
"molecule15","molecule35",19,24,15
"molecule15","molecule20",8,11,7
"molecule15","molecule06",17,22,11
"molecule15","molecule29",19,24,17
"molecule15","molecule46",7,11,10
"molecule15","molecule43",24,30,18
"molecule15","molecule58",14,18,12
"molecule15","molecule01",30,36,18
"molecule15","molecule66",12,17,13
"molecule15","molecule67",17,20,13
"molecule15","molecule11",9,12,9
"molecule15","molecule59",11,16,11
"molecule15","molecule24",9,13,7
"molecule15","molecule08",7,10,5
"molecule15","molecule38",8,12,12
"molecule15","molecule12",30,36,18
"molecule15","molecule28",22,26,16
"molecule15","molecule56",36,47,25
"molecule15","molecule33",11,16,13
"molecule15","molecule27",20,24,12
"molecule15","molecule40",34,43,23
"molecule15","molecule05",7,10,5
"molecule15","molecule42",40,50,28
"molecule53","molecule18",14,18,12
"molecule53","molecule45",15,18,9
"molecule53","molecule25",15,18,9
"molecule53","molecule31",12,16,8
"molecule53","molecule22",15,18,9
"molecule53","molecule16",9,12,9
"molecule53","molecule65",5,6,3
"molecule53","molecule02",7,10,5
"molecule53","molecule32",5,6,3
"molecule53","molecule48",41,50,25
"molecule53","molecule26",16,19,11
"molecule53","molecule19",10,13,11
"molecule53","molecule14",4,6,6
"molecule53","molecule04",4,6,6
"molecule53","molecule63",47,57,30
"molecule53","molecule00",20,24,12
"molecule53","molecule39",34,43,23
"molecule53","molecule50",51,62,31
"molecule53","molecule09",5,7,8
"molecule53","molecule47",36,44,22
"molecule53","molecule21",10,12,6
"molecule53","molecule13",12,16,8
"molecule53","molecule30",9,14,7
"molecule53","molecule52",62,75,39
"molecule53","molecule23",21,25,14
"molecule53","molecule15",19,24,15
"molecule53","molecule62",41,50,25
"molecule53","molecule49",42,51,27
"molecule53","molecule07",9,12,9
"molecule53","molecule34",11,13,8
"molecule53","molecule03",5,6,3
"molecule53","molecule10",10,13,11
"molecule53","molecule51",61,74,37
"molecule53","molecule57",47,57,30
"molecule53","molecule54",6,7,5
"molecule53","molecule64",56,68,34
"molecule53","molecule55",41,50,25
"molecule53","molecule17",9,12,9
"molecule53","molecule60",11,13,8
"molecule53","molecule37",15,18,9
"molecule53","molecule41",51,62,31
"molecule53","molecule44",10,12,6
"molecule53","molecule61",29,37,20
"molecule53","molecule36",10,12,6
"molecule53","molecule35",31,37,20
"molecule53","molecule20",15,19,14
"molecule53","molecule06",4,6,6
"molecule53","molecule29",4,8,4
"molecule53","molecule46",16,19,11
"molecule53","molecule43",7,10,5
"molecule53","molecule58",5,6,3
"molecule53","molecule01",15,18,9
"molecule53","molecule66",11,13,8
"molecule53","molecule67",31,37,20
"molecule53","molecule11",25,31,20
"molecule53","molecule59",10,12,6
"molecule53","molecule24",20,24,12
"molecule53","molecule08",24,30,18
"molecule53","molecule38",16,19,11
"molecule53","molecule12",17,22,11
"molecule53","molecule28",36,43,23
"molecule53","molecule56",46,56,28
"molecule53","molecule33",10,12,6
"molecule53","molecule27",35,42,21
"molecule53","molecule40",46,56,28
"molecule53","molecule05",14,18,12
"molecule53","molecule42",52,63,33
"molecule62","molecule18",34,43,23
"molecule62","molecule45",29,37,20
"molecule62","molecule25",28,36,18
"molecule62","molecule31",51,62,31
"molecule62","molecule22",28,36,18
"molecule62","molecule16",38,48,24
"molecule62","molecule65",36,44,22
"molecule62","molecule02",48,60,30
"molecule62","molecule32",36,44,22
"molecule62","molecule48",2,4,2
"molecule62","molecule26",29,37,20
"molecule62","molecule19",39,49,26
"molecule62","molecule14",41,50,25
"molecule62","molecule04",43,54,27
"molecule62","molecule63",6,7,5
"molecule62","molecule00",61,74,37
"molecule62","molecule39",10,12,6
"molecule62","molecule50",12,16,8
"molecule62","molecule09",44,55,29
"molecule62","molecule47",5,6,3
"molecule62","molecule21",31,38,19
"molecule62","molecule13",51,62,31
"molecule62","molecule30",46,56,28
"molecule62","molecule52",23,29,16
"molecule62","molecule23",25,32,19
"molecule62","molecule15",29,37,20
"molecule62","molecule53",41,50,25
"molecule62","molecule49",3,5,4
"molecule62","molecule07",39,49,26
"molecule62","molecule34",34,43,23
"molecule62","molecule03",46,56,28
"molecule62","molecule10",40,50,28
"molecule62","molecule51",22,28,14
"molecule62","molecule57",8,11,7
"molecule62","molecule54",39,49,26
"molecule62","molecule64",15,18,9
"molecule62","molecule55",2,4,2
"molecule62","molecule17",38,48,24
"molecule62","molecule60",35,44,25
"molecule62","molecule37",29,37,20
"molecule62","molecule41",10,12,6
"molecule62","molecule44",33,42,21
"molecule62","molecule61",15,18,9
"molecule62","molecule36",33,42,21
"molecule62","molecule35",18,25,17
"molecule62","molecule20",35,44,25
"molecule62","molecule06",43,54,27
"molecule62","molecule29",41,50,25
"molecule62","molecule46",30,38,22
"molecule62","molecule43",46,56,28
"molecule62","molecule58",38,48,24
"molecule62","molecule01",56,68,34
"molecule62","molecule66",34,43,23
"molecule62","molecule67",18,25,17
"molecule62","molecule11",28,37,23
"molecule62","molecule59",34,43,23
"molecule62","molecule24",24,31,17
"molecule62","molecule08",26,35,19
"molecule62","molecule38",30,38,22
"molecule62","molecule12",56,68,34
"molecule62","molecule28",13,19,14
"molecule62","molecule56",7,10,5
"molecule62","molecule33",33,42,21
"molecule62","molecule27",11,17,10
"molecule62","molecule40",5,6,3
"molecule62","molecule05",33,42,21
"molecule62","molecule42",11,13,8
"molecule49","molecule18",36,47,25
"molecule49","molecule45",31,41,22
"molecule49","molecule25",30,38,20
"molecule49","molecule31",51,62,31
"molecule49","molecule22",31,41,22
"molecule49","molecule16",41,53,28
"molecule49","molecule65",39,49,26
"molecule49","molecule02",48,60,30
"molecule49","molecule32",37,45,24
"molecule49","molecule48",2,2,4
"molecule49","molecule26",28,36,18
"molecule49","molecule19",38,48,24
"molecule49","molecule14",44,55,29
"molecule49","molecule04",44,55,29
"molecule49","molecule63",5,6,3
"molecule49","molecule00",61,74,37
"molecule49","molecule39",12,16,8
"molecule49","molecule50",13,17,10
"molecule49","molecule09",41,50,25
"molecule49","molecule47",6,7,5
"molecule49","molecule21",34,43,23
"molecule49","molecule13",53,66,33
"molecule49","molecule30",48,60,30
"molecule49","molecule52",20,24,12
"molecule49","molecule23",25,34,17
"molecule49","molecule15",32,42,24
"molecule49","molecule53",42,51,27
"molecule49","molecule62",3,5,4
"molecule49","molecule07",39,49,26
"molecule49","molecule34",31,38,19
"molecule49","molecule03",47,57,30
"molecule49","molecule10",38,48,24
"molecule49","molecule51",22,26,16
"molecule49","molecule57",5,6,3
"molecule49","molecule54",36,44,22
"molecule49","molecule64",18,23,13
"molecule49","molecule55",3,5,4
"molecule49","molecule17",40,50,26
"molecule49","molecule60",33,42,21
"molecule49","molecule37",29,37,20
"molecule49","molecule41",12,14,10
"molecule49","molecule44",36,47,25
"molecule49","molecule61",17,22,11
"molecule49","molecule36",34,43,23
"molecule49","molecule35",15,20,13
"molecule49","molecule20",35,46,23
"molecule49","molecule06",43,52,27
"molecule49","molecule29",43,54,27
"molecule49","molecule46",30,40,20
"molecule49","molecule43",48,60,30
"molecule49","molecule58",39,49,26
"molecule49","molecule01",56,68,34
"molecule49","molecule66",33,42,21
"molecule49","molecule67",17,24,15
"molecule49","molecule11",25,32,19
"molecule49","molecule59",34,43,23
"molecule49","molecule24",26,35,19
"molecule49","molecule08",26,33,19
"molecule49","molecule38",28,36,18
"molecule49","molecule12",58,72,36
"molecule49","molecule28",12,18,12
"molecule49","molecule56",7,8,7
"molecule49","molecule33",33,40,21
"molecule49","molecule27",13,19,12
"molecule49","molecule40",8,11,7
"molecule49","molecule05",34,43,23
"molecule49","molecule42",10,12,6
"molecule07","molecule18",5,6,3
"molecule07","molecule45",10,12,6
"molecule07","molecule25",12,16,8
"molecule07","molecule31",19,24,17
"molecule07","molecule22",12,16,8
"molecule07","molecule16",2,4,2
"molecule07","molecule65",6,10,8
"molecule07","molecule02",12,16,8
"molecule07","molecule32",6,10,8
"molecule07","molecule48",38,48,24
"molecule07","molecule26",14,18,12
"molecule07","molecule19",4,6,6
"molecule07","molecule14",7,10,5
"molecule07","molecule04",5,6,3
"molecule07","molecule63",44,55,29
"molecule07","molecule00",25,30,15
"molecule07","molecule39",29,37,20
"molecule07","molecule50",48,60,30
"molecule07","molecule09",7,8,7
"molecule07","molecule47",34,43,23
"molecule07","molecule21",9,14,7
"molecule07","molecule13",17,22,11
"molecule07","molecule30",16,22,16
"molecule07","molecule52",58,70,36
"molecule07","molecule23",17,20,13
"molecule07","molecule15",12,16,8
"molecule07","molecule53",9,12,9
"molecule07","molecule62",39,49,26
"molecule07","molecule49",39,49,26
"molecule07","molecule34",9,12,9
"molecule07","molecule03",10,12,6
"molecule07","molecule10",2,2,4
"molecule07","molecule51",56,68,34
"molecule07","molecule57",43,52,27
"molecule07","molecule54",6,8,10
"molecule07","molecule64",53,66,33
"molecule07","molecule55",38,48,24
"molecule07","molecule17",2,4,2
"molecule07","molecule60",7,8,7
"molecule07","molecule37",10,12,6
"molecule07","molecule41",46,56,28
"molecule07","molecule44",7,10,5
"molecule07","molecule61",26,34,19
"molecule07","molecule36",7,10,5
"molecule07","molecule35",27,32,19
"molecule07","molecule20",7,8,7
"molecule07","molecule06",5,6,3
"molecule07","molecule29",11,16,13
"molecule07","molecule46",12,14,10
"molecule07","molecule43",16,22,14
"molecule07","molecule58",4,6,6
"molecule07","molecule01",20,24,12
"molecule07","molecule66",9,12,9
"molecule07","molecule67",27,32,19
"molecule07","molecule11",17,20,13
"molecule07","molecule59",5,6,3
"molecule07","molecule24",15,18,9
"molecule07","molecule08",15,18,9
"molecule07","molecule38",12,14,10
"molecule07","molecule12",22,28,14
"molecule07","molecule28",32,38,22
"molecule07","molecule56",41,50,25
"molecule07","molecule33",7,10,5
"molecule07","molecule27",30,36,18
"molecule07","molecule40",43,54,27
"molecule07","molecule05",7,10,5
"molecule07","molecule42",48,58,30
"molecule34","molecule18",8,12,12
"molecule34","molecule45",9,12,9
"molecule34","molecule25",7,8,7
"molecule34","molecule31",20,24,12
"molecule34","molecule22",8,11,7
"molecule34","molecule16",10,15,9
"molecule34","molecule65",8,11,7
"molecule34","molecule02",17,22,11
"molecule34","molecule32",6,7,5
"molecule34","molecule48",33,40,23
"molecule34","molecule26",5,6,3
"molecule34","molecule19",7,10,5
"molecule34","molecule14",13,17,10
"molecule34","molecule04",13,17,10
"molecule34","molecule63",36,44,22
"molecule34","molecule00",30,36,18
"molecule34","molecule39",25,32,19
"molecule34","molecule50",44,55,29
"molecule34","molecule09",10,12,6
"molecule34","molecule47",29,37,20
"molecule34","molecule21",3,5,4
"molecule34","molecule13",22,28,14
"molecule34","molecule30",17,22,11
"molecule34","molecule52",51,62,31
"molecule34","molecule23",10,12,6
"molecule34","molecule15",12,17,15
"molecule34","molecule53",11,13,8
"molecule34","molecule62",34,43,23
"molecule34","molecule49",31,38,19
"molecule34","molecule07",9,12,9
"molecule34","molecule03",16,19,11
"molecule34","molecule10",7,10,5
"molecule34","molecule51",53,64,35
"molecule34","molecule57",36,44,22
"molecule34","molecule54",5,6,3
"molecule34","molecule64",49,61,32
"molecule34","molecule55",34,43,23
"molecule34","molecule17",9,12,9
"molecule34","molecule60",2,4,2
"molecule34","molecule37",7,8,7
"molecule34","molecule41",43,52,29
"molecule34","molecule44",5,9,6
"molecule34","molecule61",20,26,16
"molecule34","molecule36",3,5,4
"molecule34","molecule35",20,24,12
"molecule34","molecule20",6,10,8
"molecule34","molecule06",12,14,10
"molecule34","molecule29",12,16,8
"molecule34","molecule46",7,10,5
"molecule34","molecule43",17,22,11
"molecule34","molecule58",8,11,7
"molecule34","molecule01",25,30,15
"molecule34","molecule66",2,4,2
"molecule34","molecule67",22,28,14
"molecule34","molecule11",14,18,14
"molecule34","molecule59",4,6,6
"molecule34","molecule24",12,14,10
"molecule34","molecule08",16,20,18
"molecule34","molecule38",5,6,3
"molecule34","molecule12",27,34,17
"molecule34","molecule28",25,30,15
"molecule34","molecule56",38,46,26
"molecule34","molecule33",2,2,4
"molecule34","molecule27",27,32,19
"molecule34","molecule40",39,49,26
"molecule34","molecule05",7,11,12
"molecule34","molecule42",41,50,25
"molecule03","molecule18",15,18,9
"molecule03","molecule45",20,24,12
"molecule03","molecule25",20,24,12
"molecule03","molecule31",9,12,11
"molecule03","molecule22",20,24,12
"molecule03","molecule16",10,12,6
"molecule03","molecule65",10,12,6
"molecule03","molecule02",2,4,2
"molecule03","molecule32",10,12,6
"molecule03","molecule48",46,56,28
"molecule03","molecule26",21,25,14
"molecule03","molecule19",11,13,8
"molecule03","molecule14",5,6,3
"molecule03","molecule04",5,6,3
"molecule03","molecule63",52,63,33
"molecule03","molecule00",15,18,9
"molecule03","molecule39",39,49,26
"molecule03","molecule50",56,68,34
"molecule03","molecule09",6,7,5
"molecule03","molecule47",41,50,25
"molecule03","molecule21",15,18,9
"molecule03","molecule13",7,10,5
"molecule03","molecule30",6,10,10
"molecule03","molecule52",67,81,42
"molecule03","molecule23",26,31,17
"molecule03","molecule15",20,24,12
"molecule03","molecule53",5,6,3
"molecule03","molecule62",46,56,28
"molecule03","molecule49",47,57,30
"molecule03","molecule07",10,12,6
"molecule03","molecule34",16,19,11
"molecule03","molecule10",11,13,8
"molecule03","molecule51",66,80,40
"molecule03","molecule57",52,63,33
"molecule03","molecule54",11,13,8
"molecule03","molecule64",61,74,37
"molecule03","molecule55",46,56,28
"molecule03","molecule17",10,12,6
"molecule03","molecule60",16,19,11
"molecule03","molecule37",20,24,12
"molecule03","molecule41",56,68,34
"molecule03","molecule44",15,18,9
"molecule03","molecule61",34,43,23
"molecule03","molecule36",15,18,9
"molecule03","molecule35",36,43,23
"molecule03","molecule20",16,19,11
"molecule03","molecule06",5,6,3
"molecule03","molecule29",9,13,7
"molecule03","molecule46",21,25,14
"molecule03","molecule43",6,10,8
"molecule03","molecule58",10,12,6
"molecule03","molecule01",10,12,6
"molecule03","molecule66",16,19,11
"molecule03","molecule67",36,43,23
"molecule03","molecule11",26,31,17
"molecule03","molecule59",15,18,9
"molecule03","molecule24",25,30,15
"molecule03","molecule08",25,30,15
"molecule03","molecule38",21,25,14
"molecule03","molecule12",12,16,8
"molecule03","molecule28",41,49,26
"molecule03","molecule56",51,62,31
"molecule03","molecule33",15,18,9
"molecule03","molecule27",40,48,24
"molecule03","molecule40",51,62,31
"molecule03","molecule05",15,18,9
"molecule03","molecule42",57,69,36
"molecule10","molecule18",7,8,7
"molecule10","molecule45",12,14,10
"molecule10","molecule25",14,18,12
"molecule10","molecule31",19,24,17
"molecule10","molecule22",13,17,10
"molecule10","molecule16",3,5,4
"molecule10","molecule65",7,11,10
"molecule10","molecule02",12,16,8
"molecule10","molecule32",7,11,10
"molecule10","molecule48",40,50,28
"molecule10","molecule26",12,16,8
"molecule10","molecule19",2,4,2
"molecule10","molecule14",8,11,7
"molecule10","molecule04",6,7,5
"molecule10","molecule63",43,54,27
"molecule10","molecule00",25,30,15
"molecule10","molecule39",30,38,22
"molecule10","molecule50",49,61,32
"molecule10","molecule09",5,6,3
"molecule10","molecule47",35,44,25
"molecule10","molecule21",10,15,9
"molecule10","molecule13",17,22,11
"molecule10","molecule30",16,22,16
"molecule10","molecule52",56,68,34
"molecule10","molecule23",15,18,9
"molecule10","molecule15",13,17,10
"molecule10","molecule53",10,13,11
"molecule10","molecule62",40,50,28
"molecule10","molecule49",38,48,24
"molecule10","molecule07",2,2,4
"molecule10","molecule34",7,10,5
"molecule10","molecule03",11,13,8
"molecule10","molecule51",58,70,38
"molecule10","molecule57",41,50,25
"molecule10","molecule54",4,6,6
"molecule10","molecule64",54,67,35
"molecule10","molecule55",39,49,26
"molecule10","molecule17",4,6,6
"molecule10","molecule60",5,6,3
"molecule10","molecule37",12,14,10
"molecule10","molecule41",48,58,32
"molecule10","molecule44",8,11,7
"molecule10","molecule61",27,35,21
"molecule10","molecule36",8,11,7
"molecule10","molecule35",25,30,15
"molecule10","molecule20",5,6,3
"molecule10","molecule06",7,8,7
"molecule10","molecule29",11,16,13
"molecule10","molecule46",10,12,6
"molecule10","molecule43",16,22,14
"molecule10","molecule58",5,7,8
"molecule10","molecule01",20,24,12
"molecule10","molecule66",7,10,5
"molecule10","molecule67",25,30,15
"molecule10","molecule11",15,18,9
"molecule10","molecule59",7,8,7
"molecule10","molecule24",17,20,13
"molecule10","molecule08",17,20,13
"molecule10","molecule38",10,12,6
"molecule10","molecule12",22,28,14
"molecule10","molecule28",30,36,18
"molecule10","molecule56",43,52,29
"molecule10","molecule33",9,12,9
"molecule10","molecule27",32,38,22
"molecule10","molecule40",44,55,29
"molecule10","molecule05",8,11,7
"molecule10","molecule42",46,56,28
"molecule51","molecule18",53,66,33
"molecule51","molecule45",48,60,30
"molecule51","molecule25",48,60,30
"molecule51","molecule31",71,86,43
"molecule51","molecule22",48,60,30
"molecule51","molecule16",58,72,36
"molecule51","molecule65",58,72,36
"molecule51","molecule02",68,84,42
"molecule51","molecule32",56,68,34
"molecule51","molecule48",20,24,12
"molecule51","molecule26",50,62,34
"molecule51","molecule19",60,74,40
"molecule51","molecule14",63,78,39
"molecule51","molecule04",61,74,37
"molecule51","molecule63",19,24,15
"molecule51","molecule00",81,98,49
"molecule51","molecule39",32,40,20
"molecule51","molecule50",10,12,6
"molecule51","molecule09",63,76,41
"molecule51","molecule47",25,30,15
"molecule51","molecule21",53,66,33
"molecule51","molecule13",73,90,45
"molecule51","molecule30",68,84,42
"molecule51","molecule52",4,4,8
"molecule51","molecule23",45,56,31
"molecule51","molecule15",48,60,30
"molecule51","molecule53",61,74,37
"molecule51","molecule62",22,28,14
"molecule51","molecule49",22,26,16
"molecule51","molecule07",56,68,34
"molecule51","molecule34",53,64,35
"molecule51","molecule03",66,80,40
"molecule51","molecule10",58,70,38
"molecule51","molecule57",17,20,13
"molecule51","molecule54",58,70,38
"molecule51","molecule64",7,10,5
"molecule51","molecule55",20,24,12
"molecule51","molecule17",58,72,36
"molecule51","molecule60",53,64,35
"molecule51","molecule37",46,56,28
"molecule51","molecule41",12,16,8
"molecule51","molecule44",53,66,33
"molecule51","molecule61",37,46,23
"molecule51","molecule36",51,62,31
"molecule51","molecule35",35,42,27
"molecule51","molecule20",55,68,37
"molecule51","molecule06",61,74,37
"molecule51","molecule29",63,78,39
"molecule51","molecule46",50,62,34
"molecule51","molecule43",68,84,42
"molecule51","molecule58",56,68,34
"molecule51","molecule01",76,92,46
"molecule51","molecule66",55,68,37
"molecule51","molecule67",37,46,29
"molecule51","molecule11",45,54,33
"molecule51","molecule59",51,62,31
"molecule51","molecule24",43,54,27
"molecule51","molecule08",41,50,25
"molecule51","molecule38",48,58,32
"molecule51","molecule12",78,96,48
"molecule51","molecule28",32,40,26
"molecule51","molecule56",15,18,9
"molecule51","molecule33",51,62,31
"molecule51","molecule27",28,36,18
"molecule51","molecule40",17,22,11
"molecule51","molecule05",53,66,33
"molecule51","molecule42",14,18,12
"molecule57","molecule18",40,50,26
"molecule57","molecule45",35,44,23
"molecule57","molecule25",35,44,23
"molecule57","molecule31",56,68,34
"molecule57","molecule22",34,43,23
"molecule57","molecule16",44,55,29
"molecule57","molecule65",44,55,29
"molecule57","molecule02",53,66,33
"molecule57","molecule32",42,51,27
"molecule57","molecule48",7,8,7
"molecule57","molecule26",33,42,21
"molecule57","molecule19",43,54,27
"molecule57","molecule14",49,61,32
"molecule57","molecule04",47,57,30
"molecule57","molecule63",2,4,2
"molecule57","molecule00",66,80,40
"molecule57","molecule39",17,22,11
"molecule57","molecule50",8,11,7
"molecule57","molecule09",46,56,28
"molecule57","molecule47",11,13,8
"molecule57","molecule21",39,49,26
"molecule57","molecule13",58,72,36
"molecule57","molecule30",53,66,33
"molecule57","molecule52",15,18,9
"molecule57","molecule23",28,36,18
"molecule57","molecule15",37,48,27
"molecule57","molecule53",47,57,30
"molecule57","molecule62",8,11,7
"molecule57","molecule49",5,6,3
"molecule57","molecule07",43,52,27
"molecule57","molecule34",36,44,22
"molecule57","molecule03",52,63,33
"molecule57","molecule10",41,50,25
"molecule57","molecule51",17,20,13
"molecule57","molecule54",41,50,25
"molecule57","molecule64",13,17,10
"molecule57","molecule55",6,7,5
"molecule57","molecule17",45,56,29
"molecule57","molecule60",36,44,22
"molecule57","molecule37",33,40,21
"molecule57","molecule41",7,8,7
"molecule57","molecule44",39,49,26
"molecule57","molecule61",22,28,14
"molecule57","molecule36",37,45,24
"molecule57","molecule35",20,26,16
"molecule57","molecule20",38,48,24
"molecule57","molecule06",48,58,30
"molecule57","molecule29",48,60,30
"molecule57","molecule46",33,42,21
"molecule57","molecule43",53,66,33
"molecule57","molecule58",42,51,27
"molecule57","molecule01",61,74,37
"molecule57","molecule66",38,48,24
"molecule57","molecule67",22,30,18
"molecule57","molecule11",30,38,22
"molecule57","molecule59",38,46,24
"molecule57","molecule24",30,38,20
"molecule57","molecule08",31,39,22
"molecule57","molecule38",31,38,19
"molecule57","molecule12",63,78,39
"molecule57","molecule28",17,24,15
"molecule57","molecule56",2,2,4
"molecule57","molecule33",38,46,24
"molecule57","molecule27",18,25,15
"molecule57","molecule40",3,5,4
"molecule57","molecule05",39,49,26
"molecule57","molecule42",5,6,3
"molecule54","molecule18",11,14,13
"molecule54","molecule45",12,14,10
"molecule54","molecule25",12,14,10
"molecule54","molecule31",17,22,11
"molecule54","molecule22",13,17,10
"molecule54","molecule16",7,11,10
"molecule54","molecule65",3,5,4
"molecule54","molecule02",12,16,8
"molecule54","molecule32",3,5,4
"molecule54","molecule48",38,46,26
"molecule54","molecule26",10,12,6
"molecule54","molecule19",4,6,6
"molecule54","molecule14",8,11,7
"molecule54","molecule04",8,11,7
"molecule54","molecule63",41,50,25
"molecule54","molecule00",25,30,15
"molecule54","molecule39",30,38,22
"molecule54","molecule50",49,61,32
"molecule54","molecule09",5,6,3
"molecule54","molecule47",34,43,23
"molecule54","molecule21",8,11,7
"molecule54","molecule13",17,22,11
"molecule54","molecule30",14,20,10
"molecule54","molecule52",56,68,34
"molecule54","molecule23",15,18,9
"molecule54","molecule15",17,23,16
"molecule54","molecule53",6,7,5
"molecule54","molecule62",39,49,26
"molecule54","molecule49",36,44,22
"molecule54","molecule07",6,8,10
"molecule54","molecule34",5,6,3
"molecule54","molecule03",11,13,8
"molecule54","molecule10",4,6,6
"molecule54","molecule51",58,70,38
"molecule54","molecule57",41,50,25
"molecule54","molecule64",54,67,35
"molecule54","molecule55",39,49,26
"molecule54","molecule17",6,8,10
"molecule54","molecule60",5,6,3
"molecule54","molecule37",12,14,10
"molecule54","molecule41",48,58,32
"molecule54","molecule44",8,11,7
"molecule54","molecule61",25,32,19
"molecule54","molecule36",8,11,7
"molecule54","molecule35",25,30,15
"molecule54","molecule20",9,12,9
"molecule54","molecule06",7,8,7
"molecule54","molecule29",9,14,7
"molecule54","molecule46",10,12,6
"molecule54","molecule43",12,16,8
"molecule54","molecule58",3,5,4
"molecule54","molecule01",20,24,12
"molecule54","molecule66",5,6,3
"molecule54","molecule67",25,30,15
"molecule54","molecule11",19,24,15
"molecule54","molecule59",7,8,7
"molecule54","molecule24",17,20,13
"molecule54","molecule08",21,26,19
"molecule54","molecule38",10,12,6
"molecule54","molecule12",22,28,14
"molecule54","molecule28",30,36,18
"molecule54","molecule56",43,52,29
"molecule54","molecule33",7,8,7
"molecule54","molecule27",32,38,22
"molecule54","molecule40",44,55,29
"molecule54","molecule05",12,17,13
"molecule54","molecule42",46,56,28
"molecule64","molecule18",48,60,30
"molecule64","molecule45",43,54,27
"molecule64","molecule25",43,54,27
"molecule64","molecule31",66,80,40
"molecule64","molecule22",41,50,25
"molecule64","molecule16",51,62,31
"molecule64","molecule65",51,62,31
"molecule64","molecule02",63,78,39
"molecule64","molecule32",51,62,31
"molecule64","molecule48",17,22,11
"molecule64","molecule26",44,55,29
"molecule64","molecule19",54,67,35
"molecule64","molecule14",56,68,34
"molecule64","molecule04",56,68,34
"molecule64","molecule63",13,17,10
"molecule64","molecule00",76,92,46
"molecule64","molecule39",25,30,15
"molecule64","molecule50",5,6,3
"molecule64","molecule09",59,73,38
"molecule64","molecule47",20,24,12
"molecule64","molecule21",46,56,28
"molecule64","molecule13",66,80,40
"molecule64","molecule30",61,74,37
"molecule64","molecule52",9,12,9
"molecule64","molecule23",39,49,26
"molecule64","molecule15",41,50,25
"molecule64","molecule53",56,68,34
"molecule64","molecule62",15,18,9
"molecule64","molecule49",18,23,13
"molecule64","molecule07",53,66,33
"molecule64","molecule34",49,61,32
"molecule64","molecule03",61,74,37
"molecule64","molecule10",54,67,35
"molecule64","molecule51",7,10,5
"molecule64","molecule57",13,17,10
"molecule64","molecule54",54,67,35
"molecule64","molecule55",15,18,9
"molecule64","molecule17",53,66,33
"molecule64","molecule60",49,61,32
"molecule64","molecule37",43,54,27
"molecule64","molecule41",7,10,5
"molecule64","molecule44",46,56,28
"molecule64","molecule61",30,36,18
"molecule64","molecule36",46,56,28
"molecule64","molecule35",32,42,24
"molecule64","molecule20",49,61,32
"molecule64","molecule06",58,72,36
"molecule64","molecule29",56,68,34
"molecule64","molecule46",44,55,29
"molecule64","molecule43",61,74,37
"molecule64","molecule58",51,62,31
"molecule64","molecule01",71,86,43
"molecule64","molecule66",49,61,32
